Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,Latitude,Longitude,LivingArea,ListPrice,DaysOnMarket,MLSAreaMajor,AttachedGarageYN,ParkingTotal,LotSizeAcres,YearBuilt,BathroomsTotalInteger,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,Levels_MultiSplit,"Levels_MultiSplit,One",Levels_One,"Levels_One,MultiSplit","Levels_One,ThreeOrMore","Levels_One,Two","Levels_One,Two,MultiSplit","Levels_One,Two,ThreeOrMore","Levels_One,Two,ThreeOrMore,MultiSplit",Levels_ThreeOrMore,"Levels_ThreeOrMore,MultiSplit","Levels_ThreeOrMore,One",Levels_Two,"Levels_Two,MultiSplit","Levels_Two,One","Levels_Two,ThreeOrMore","Levels_Two,ThreeOrMore,MultiSplit",Levels_Unknown,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,ClosePrice
"Carpet,Laminate",False,False,False,False,828000.0,34.023525,-117.900732,2165.0,828000.0,13,669 - West Covina,True,2,0.2265,1976,3,4,CA,True,2,9866.0,1,False,2,Rowland Unified,0.0,9866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,865000.0
Carpet,False,False,False,False,429900.0,33.814404,-116.9954,2302.0,497000.0,176,699 - Not Defined,True,2,0.18,2016,3,4,CA,True,2,7841.0,1,False,2,San Jacinto Unified,0.0,7841.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,550000.0
"Carpet,SeeRemarks,Tile",False,False,False,False,649999.0,33.62173,-117.124495,1959.0,649999.0,23,SRCAR - Southwest Riverside County,True,2,0.16,2020,2,3,CA,False,1,6970.0,3,False,2,Menifee Union,112.0,6970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,660000.0
Tile,False,False,False,False,1300000.0,37.5891654,-122.0408272,1382.0,1300000.0,14,Unknown,True,2,0.1414,1976,2,3,CA,False,1,6161.0,3,False,2,Unknown,0.0,6161.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1305000.0
Unknown,False,False,False,False,1499000.0,34.226104,-118.485077,1724.0,1399000.0,121,NOH - North Hills,False,0,0.482,1951,2,4,CA,True,1,20997.0,4,False,0,Los Angeles Unified,0.0,20997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200000.0
Unknown,False,False,False,False,625000.0,34.082135,-117.390125,1720.0,625000.0,1,272 - Rialto,True,2,0.1768,1980,3,4,CA,True,2,7700.0,0,False,2,Colton Unified,0.0,7700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,625000.0
Carpet,False,False,False,False,1059915.0,36.80798059,-121.36417417,2954.0,1033125.0,125,699 - Not Defined,True,3,0.1963,2024,4,4,CA,True,1,8550.0,3,False,3,Other,270.0,8550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,972500.0
"Tile,Wood",True,False,False,False,2798000.0,37.56447549,-122.26595016,2469.0,2798000.0,12,699 - Not Defined,True,2,0.1503,1972,3,4,CA,True,1,6545.0,3,False,2,Other,0.0,6545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2950000.0
"Carpet,Vinyl,Wood",True,False,False,False,802000.0,34.278478,-118.766358,1418.0,750000.0,39,699 - Not Defined,True,2,0.1837,1961,2,3,CA,True,1,8000.0,3,False,2,Simi Valley Unified,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,715000.0
Unknown,True,False,False,False,1145000.0,32.663862,-116.964778,2403.0,1145000.0,8,91914 - Chula Vista,True,4,0.1549,2003,3,4,CA,True,1,6746.0,4,False,2,Chula Vista Elementary,181.0,6746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1149000.0
Tile,True,False,False,True,750000.0,33.65418,-116.313814,1454.0,750000.0,37,313 - La Quinta South of HWY 111,True,4,0.17,1978,2,2,CA,True,1,7405.0,3,False,2,Unknown,0.0,7405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750000.0
"Tile,Vinyl",True,False,False,False,519900.0,33.94777,-117.26393,1278.0,519900.0,5,259 - Moreno Valley,True,2,0.26,1984,2,3,CA,True,1,0.26,3,False,2,Moreno Valley Unified,0.0,11325.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,525000.0
"SeeRemarks,Tile",False,False,False,False,975000.0,33.8337966,-117.8441648,1268.0,975000.0,5,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",True,2,0.1607,1961,2,3,CA,True,1,7000.0,3,False,2,Orange Unified,0.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,980000.0
Unknown,True,False,False,False,465000.0,33.751663,-116.90769,2067.0,465000.0,7,SRCAR - Southwest Riverside County,True,2,0.19,1980,2,3,CA,True,1,8276.0,3,False,2,Hemet Unified,0.0,8276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,482000.0
Laminate,False,False,False,False,1298888.0,33.771962,-117.828426,2122.0,1400000.0,6,NTS - North Tustin,True,12,0.3099,1954,3,4,CA,True,1,13500.0,4,False,2,Orange Unified,0.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1400000.0
Unknown,True,False,False,False,1199000.0,34.302979,-118.446798,2463.0,1199000.0,15,SYL - Sylmar,False,2,0.1533,1956,5,6,CA,False,1,6678.0,3,False,2,Unknown,0.0,6678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200000.0
"Carpet,Tile,Wood",True,False,False,False,1728000.0,37.6320564,-122.4578787,2600.0,1728000.0,35,699 - Not Defined,True,2,0.1288,2000,4,4,CA,True,1,5610.0,3,False,2,Other,125.0,5610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1700000.0
Unknown,False,False,False,False,539256.0,34.490474,-117.410613,3040.0,539256.0,17,VIC - Victorville,True,2,0.1992,2024,3,5,CA,False,2,8675.0,1,True,2,Victor Valley Unified,0.0,8675.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,541256.0
"Carpet,Laminate,Vinyl",False,False,False,False,735500.0,33.61911,-117.119633,2884.0,735500.0,20,SRCAR - Southwest Riverside County,True,3,0.19,2019,3,4,CA,False,2,8276.0,1,False,3,Perris Union High,99.0,8276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,735000.0
Unknown,True,False,False,False,349000.0,34.618455,-117.847521,1562.0,349000.0,35,LAC - Lancaster,True,2,0.9368,1986,2,3,CA,True,1,40809.0,3,False,2,Lancaster,0.0,40809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,355000.0
Unknown,True,False,False,False,2995000.0,33.091924,-117.292731,4449.0,2995000.0,5,92011 - Carlsbad,True,3,0.2643,1999,5,5,CA,True,2,11513.0,1,False,3,Carlsbad Unified,128.0,11513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3019840.0
Laminate,False,False,False,False,560000.0,38.47208179,-121.37041051,1645.0,560000.0,2,Unknown,True,2,0.55,1965,2,4,CA,True,1,23958.0,3,False,2,Unknown,0.0,23958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,483000.0
Unknown,False,False,False,False,315000.0,32.7847872,-115.5736239,1328.0,315000.0,7,Unknown,False,3,0.1756,1953,2,3,CA,False,1,7650.0,3,False,0,Unknown,0.0,7650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315000.0
"Carpet,Laminate,Tile",True,False,False,False,749000.0,36.8112459,-121.6381337,1382.0,749000.0,13,699 - Not Defined,False,3,1.37,1954,2,3,CA,False,1,59677.0,3,False,2,North Monterey County Unified,0.0,59677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,755000.0
Unknown,False,False,False,False,500000.0,33.932697999999995,-117.191139,1932.0,500000.0,19,259 - Moreno Valley,True,2,0.1,2007,3,4,CA,True,2,4356.0,0,False,2,Moreno Valley Unified,135.0,4356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,500000.0
"Carpet,Tile",True,False,False,False,5500000.0,33.026696,-117.195443,2625.0,4099900.0,154,92067 - Rancho Santa Fe,True,2,0.98,1953,4,3,CA,True,1,0.98,3,False,2,San Dieguito Union,0.0,42688.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3846103.0
Tile,True,False,False,True,1295000.0,33.746914,-116.341564,2533.0,1250000.0,124,324 - East Palm Desert,True,3,0.24,1999,3,3,CA,True,1,10454.0,3,False,3,Unknown,183.0,10454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1199000.0
"Bamboo,Tile",True,False,False,False,699999.0,34.041869,-117.763307,1081.0,675000.0,43,687 - Pomona,False,1,0.2148,1953,2,3,CA,True,1,9358.0,3,False,1,Pomona Unified,0.0,9358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,675000.0
"Carpet,Tile",True,False,False,True,1235000.0,33.83399,-117.753801,2498.0,1235000.0,5,77 - Anaheim Hills,True,4,0.2556,1979,3,4,CA,True,2,11132.0,2,False,2,Anaheim Union High,195.0,11132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1160000.0
Laminate,False,False,False,False,490000.0,34.044252,-117.404584,1073.0,520000.0,30,265 - Bloomington,True,1,0.1814,1956,1,3,CA,True,1,7900.0,1,False,1,Colton Unified,0.0,7900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,520009.0
Wood,False,False,False,False,2495000.0,37.24929786,-121.96323894,1846.0,2495000.0,10,699 - Not Defined,True,2,0.1469,1958,2,3,CA,True,1,6400.0,3,False,2,Other,0.0,6400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2525000.0
Tile,True,False,False,False,379000.0,34.510612,-117.405714,1320.0,370000.0,70,ADL - Adelanto,True,2,0.1663,1993,2,3,CA,True,1,7245.0,3,False,2,Adelanto,0.0,7245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,375000.0
Unknown,True,False,False,False,857490.0,34.162839,-117.436591,2985.0,857490.0,11,264 - Fontana,True,3,0.1033,2025,3,5,CA,False,2,4500.0,1,True,3,Fontana Unified,166.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,857490.0
SeeRemarks,True,False,False,True,425000.0,39.511504,-122.207793,1900.0,415000.0,71,Unknown,True,2,0.24,1975,2,3,CA,True,1,10454.0,3,False,2,Willows Unified,0.0,10454.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,405000.0
Laminate,True,False,False,False,399900.0,35.37945,-118.970421,2150.0,399900.0,15,BKSF - Bakersfield,False,0,0.1544,1935,3,4,CA,True,2,6724.0,2,False,0,Bakersfield City,0.0,6724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,400000.0
SeeRemarks,False,False,False,False,425000.0,37.92131836,-122.32277832,826.0,425000.0,23,Unknown,True,1,0.1435,1950,1,2,CA,False,1,6250.0,3,False,1,West Contra Costa,0.0,6250.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,462000.0
"Tile,Wood",True,False,False,False,3695000.0,33.886773,-118.38711200000002,3219.0,3199000.0,82,147 - Manhattan Bch Mira Costa,True,6,0.1493,1981,4,5,CA,True,2,6504.0,0,False,3,Manhattan Unified,0.0,6504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3150000.0
"Carpet,Laminate,Tile",False,False,False,False,369900.0,39.195547,-121.314085,1664.0,349900.0,120,Unknown,True,2,0.239,1997,2,3,CA,True,1,10413.0,3,False,2,Wheatland Unified,0.0,10413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,359000.0
"Tile,Vinyl",False,False,False,False,830000.0,34.432064000000004,-118.49688700000002,2212.0,830000.0,3,FEKS - Five Knolls,True,2,0.7482,2017,3,4,CA,False,2,32591.0,2,False,2,William S. Hart Union,260.0,32591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,830000.0
"Carpet,Tile,Wood",False,False,False,False,1850000.0,37.80008808,-121.93744077,2670.0,1850000.0,34,Unknown,True,2,0.1309,1988,3,4,CA,True,2,5700.0,3,False,2,San Ramon Valley,430.0,5700.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1850000.0
"Carpet,Tile,Vinyl",False,False,False,False,1399000.0,37.65075876,-122.03154586,2599.0,1399000.0,16,Unknown,True,2,0.1905,1972,3,5,CA,True,2,8300.0,3,False,2,Unknown,0.0,8300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1407500.0
SeeRemarks,False,False,False,False,820000.0,33.979325,-117.72858,2085.0,820000.0,11,682 - Chino Hills,True,2,0.1309,1978,3,3,CA,True,2,5700.0,0,False,2,Chino Valley Unified,195.0,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,799000.0
"Carpet,Tile",True,False,False,False,525000.0,34.471978,-117.656084,2616.0,499999.0,89,PINH - Pinon Hills,True,3,2.27,1991,3,4,CA,True,1,98881.0,4,False,3,Snowline Joint Unified,0.0,98881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,495000.0
"Carpet,Laminate,Tile",False,False,False,False,799000.0,37.79564302,-122.2651517,2114.0,799000.0,19,Unknown,True,3,0.0574,1896,3,5,CA,False,2,2500.0,3,False,3,Unknown,0.0,2500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,818000.0
